t_ms,peak_value,baseline,height,width_ms,rise_slope,fall_slope,is_lens_like
2905.0,8.0,4.0,4.0,2795.0,0.00178491744756805,-0.007220216606498195,False
2929.0,8.0,4.0,4.0,2795.0,0.0017660044150110375,-0.007547169811320755,False
2953.0,8.0,4.0,4.0,2795.0,0.0017474879860200961,-0.007905138339920948,False
2967.0,8.0,4.0,4.0,2795.0,0.0017368649587494573,-0.008130081300813009,False
3008.0,8.0,4.0,4.0,2795.0,0.0017064846416382253,-0.008869179600886918,False
3043.0,8.0,4.0,4.0,2795.0,0.0016813787305590584,-0.009615384615384616,False
3050.0,8.0,4.0,4.0,2795.0,0.0016764459346186086,-0.009779951100244499,False
3099.0,8.0,4.0,4.0,2795.0,0.0016427104722792608,-0.011111111111111112,False
3144.0,8.0,4.0,4.0,2795.0,0.0016129032258064516,-0.012698412698412698,False
3189.0,8.0,4.0,4.0,2795.0,0.0015841584158415843,-0.014814814814814815,False
3236.0,8.0,4.0,4.0,2795.0,0.0015552099533437014,-0.017937219730941704,False
3243.0,8.0,4.0,4.0,2795.0,0.0015509887553315238,-0.018518518518518517,False
3249.0,8.0,4.0,4.0,2795.0,0.0015473887814313346,-0.01904761904761905,False
3255.0,8.0,4.0,4.0,2795.0,0.0015438054805094559,-0.0196078431372549,False
3259.0,8.0,4.0,4.0,2795.0,0.0015414258188824663,-0.02,False
3264.0,8.0,4.0,4.0,2795.0,0.0015384615384615385,-0.020512820512820513,False
3267.0,8.0,4.0,4.0,2795.0,0.001536688436419516,-0.020833333333333332,False
3269.0,8.0,4.0,4.0,2795.0,0.0015355086372360845,-0.021052631578947368,False
3273.0,8.0,4.0,4.0,2795.0,0.0015331544653123803,-0.021505376344086023,False
3278.0,8.0,4.0,4.0,2795.0,0.001530221882172915,-0.022099447513812154,False
3280.0,8.0,4.0,4.0,2795.0,0.0015290519877675841,-0.0223463687150838,False
3283.0,8.0,4.0,4.0,2795.0,0.0015273004963726614,-0.022727272727272728,False
3287.0,8.0,4.0,4.0,2795.0,0.0015249714067861228,-0.023255813953488372,False
3290.0,8.0,4.0,4.0,2795.0,0.0015232292460015233,-0.023668639053254437,False
3293.0,8.0,4.0,4.0,2795.0,0.0015214910612400153,-0.024096385542168676,False
3297.0,8.0,4.0,4.0,2795.0,0.0015191796429927839,-0.024691358024691357,False
3302.0,8.0,4.0,4.0,2795.0,0.001516300227445034,-0.025477707006369428,False
3305.0,8.0,4.0,4.0,2795.0,0.0015145778114350624,-0.025974025974025976,False
3316.0,8.0,4.0,4.0,2795.0,0.0015082956259426848,-0.027972027972027972,False
3339.0,7.0,3.0,4.0,2895.0,0.0014684287812041115,-0.023391812865497075,False
3347.0,7.0,3.0,4.0,2895.0,0.0014641288433382138,-0.024539877300613498,False
3350.0,7.0,3.0,4.0,2895.0,0.0014625228519195613,-0.025,False
3361.0,7.0,3.0,4.0,2895.0,0.0014566642388929353,-0.026845637583892617,False
3374.0,7.0,3.0,4.0,2895.0,0.0014498006524102935,-0.029411764705882353,False
3404.0,6.0,3.0,3.0,2895.0,0.0010756543564001434,-0.02830188679245283,False
3412.0,6.0,3.0,3.0,2895.0,0.0010725777618877368,-0.030612244897959183,False
3416.0,6.0,3.0,3.0,2895.0,0.0010710460549803642,-0.031914893617021274,False
3421.0,6.0,3.0,3.0,2895.0,0.0010691375623663579,-0.033707865168539325,False
3426.0,6.0,3.0,3.0,2895.0,0.0010672358591248667,-0.03571428571428571,False
3438.0,6.0,3.0,3.0,2895.0,0.0010626992561105207,-0.041666666666666664,False
3462.0,5.0,2.0,3.0,2958.0,0.00104675505931612,-0.03260869565217391,False
3473.0,5.0,2.0,3.0,2958.0,0.0010427528675703858,-0.037037037037037035,False
3476.0,5.0,2.0,3.0,2958.0,0.0010416666666666667,-0.038461538461538464,False
3477.0,5.0,2.0,3.0,2958.0,0.0010413051023950017,-0.03896103896103896,False
3488.0,5.0,2.0,3.0,2958.0,0.001037344398340249,-0.045454545454545456,False
4000.0,5.0,2.0,3.0,1127.0,0.07142857142857142,-0.0027649769585253456,False
4005.0,5.0,2.0,3.0,1127.0,0.06382978723404255,-0.002777777777777778,False
4009.0,5.0,2.0,3.0,1127.0,0.058823529411764705,-0.0027881040892193307,False
4022.0,6.0,3.0,3.0,1078.0,0.09090909090909091,-0.0028708133971291866,False
4026.0,6.0,3.0,3.0,1078.0,0.08108108108108109,-0.002881844380403458,False
4055.0,7.0,3.0,4.0,1078.0,0.06060606060606061,-0.003952569169960474,False
4058.0,7.0,3.0,4.0,1078.0,0.057971014492753624,-0.003964321110009911,False
4059.0,7.0,3.0,4.0,1078.0,0.05714285714285714,-0.003968253968253968,False
4061.0,7.0,3.0,4.0,1078.0,0.05555555555555555,-0.003976143141153081,False
4063.0,7.0,3.0,4.0,1078.0,0.05405405405405406,-0.00398406374501992,False
4067.0,7.0,3.0,4.0,1078.0,0.05128205128205128,-0.004,False
4081.0,8.0,4.0,4.0,1038.0,0.057971014492753624,-0.0041279669762641896,False
4091.0,8.0,4.0,4.0,1038.0,0.05063291139240506,-0.004171011470281543,False
4093.0,8.0,4.0,4.0,1038.0,0.04938271604938271,-0.0041797283176593526,False
4098.0,8.0,4.0,4.0,1038.0,0.046511627906976744,-0.004201680672268907,False
4100.0,8.0,4.0,4.0,1038.0,0.045454545454545456,-0.004210526315789474,False
4105.0,8.0,4.0,4.0,1038.0,0.043010752688172046,-0.004232804232804233,False
4110.0,8.0,4.0,4.0,1038.0,0.04081632653061224,-0.00425531914893617,False
4114.0,8.0,4.0,4.0,1038.0,0.0392156862745098,-0.004273504273504274,False
4128.0,8.0,4.0,4.0,1038.0,0.034482758620689655,-0.004338394793926247,False
4151.0,8.0,4.0,4.0,1038.0,0.02877697841726619,-0.004449388209121246,False
4176.0,8.0,4.0,4.0,1038.0,0.024390243902439025,-0.004576659038901602,False
4210.0,8.0,4.0,4.0,1038.0,0.020202020202020204,-0.004761904761904762,False
4262.0,9.0,4.0,5.0,1038.0,0.02,-0.006345177664974619,False
4346.0,8.0,4.0,4.0,1038.0,0.011976047904191617,-0.005681818181818182,False
4442.0,8.0,4.0,4.0,1038.0,0.009302325581395349,-0.006578947368421052,False
4494.0,8.0,4.0,4.0,1038.0,0.008298755186721992,-0.007194244604316547,False
4518.0,9.0,4.0,5.0,1038.0,0.009881422924901186,-0.009398496240601503,False
4588.0,9.0,4.0,5.0,1038.0,0.008680555555555556,-0.010822510822510822,False
4592.0,9.0,4.0,5.0,1038.0,0.008620689655172414,-0.010917030567685589,False
4621.0,9.0,4.0,5.0,1038.0,0.008210180623973728,-0.011655011655011656,False
4855.0,8.0,4.0,4.0,1038.0,0.004744958481613286,-0.020512820512820513,False
4934.0,8.0,4.0,4.0,1038.0,0.004338394793926247,-0.034482758620689655,False
4938.0,8.0,4.0,4.0,1038.0,0.004319654427645789,-0.03571428571428571,False
4942.0,8.0,4.0,4.0,1038.0,0.004301075268817204,-0.037037037037037035,False
4951.0,8.0,4.0,4.0,1038.0,0.004259850905218318,-0.04040404040404041,False
4969.0,8.0,4.0,4.0,1038.0,0.0041797283176593526,-0.04938271604938271,False
4980.0,8.0,4.0,4.0,1038.0,0.004132231404958678,-0.05714285714285714,False
4986.0,8.0,4.0,4.0,1038.0,0.004106776180698152,-0.0625,False
4990.0,8.0,4.0,4.0,1038.0,0.00408997955010225,-0.06666666666666667,False
4996.0,8.0,4.0,4.0,1038.0,0.0040650406504065045,-0.07407407407407407,False
4999.0,8.0,4.0,4.0,1038.0,0.004052684903748734,-0.0784313725490196,False
5002.0,8.0,4.0,4.0,1038.0,0.00404040404040404,-0.08333333333333333,False
5021.0,7.0,3.0,4.0,1078.0,0.003875968992248062,-0.08695652173913043,False
5033.0,6.0,3.0,3.0,1078.0,0.0028735632183908046,-0.08823529411764706,False
5037.0,6.0,3.0,3.0,1078.0,0.0028625954198473282,-0.1,False
5050.0,5.0,2.0,3.0,1127.0,0.0027472527472527475,-0.08571428571428572,False
5054.0,5.0,2.0,3.0,1127.0,0.002737226277372263,-0.0967741935483871,False
5059.0,5.0,2.0,3.0,1127.0,0.0027247956403269754,-0.11538461538461539,False
9698.0,5.0,2.0,3.0,2219.0,0.13043478260869565,-0.001366120218579235,False
9753.0,18.0,9.0,9.0,2071.0,0.2647058823529412,-0.004418262150220913,False
9755.0,18.0,9.0,9.0,2071.0,0.25,-0.004422604422604423,False
9765.0,19.0,9.0,10.0,2071.0,0.21739130434782608,-0.0049382716049382715,False
9775.0,21.0,10.0,11.0,2057.0,0.21568627450980393,-0.005483549351944167,False
9823.0,31.0,15.0,16.0,1993.0,0.1951219512195122,-0.00837257980115123,False
9839.0,34.0,17.0,17.0,1951.0,0.2073170731707317,-0.00909577314071696,False
9879.0,42.0,21.0,21.0,1899.0,0.21212121212121213,-0.011666666666666667,False
9912.0,45.0,22.0,23.0,1886.0,0.1796875,-0.013083048919226393,False
9924.0,47.0,23.0,24.0,1881.0,0.17518248175182483,-0.013761467889908258,False
9960.0,49.0,24.0,25.0,1866.0,0.1497005988023952,-0.014714537963507945,False
9965.0,49.0,24.0,25.0,1866.0,0.14534883720930233,-0.01475796930342385,False
9968.0,49.0,24.0,25.0,1866.0,0.14285714285714285,-0.01478415138971023,False
9987.0,49.0,24.0,25.0,1866.0,0.12886597938144329,-0.014952153110047847,False
10005.0,49.0,24.0,25.0,1866.0,0.1179245283018868,-0.015114873035066506,False
10010.0,49.0,24.0,25.0,1866.0,0.1152073732718894,-0.015160703456640388,False
10014.0,49.0,24.0,25.0,1866.0,0.11312217194570136,-0.015197568389057751,False
10020.0,49.0,24.0,25.0,1866.0,0.11013215859030837,-0.01525320317266626,False
10028.0,49.0,24.0,25.0,1866.0,0.10638297872340426,-0.015328019619865114,False
10032.0,49.0,24.0,25.0,1866.0,0.10460251046025104,-0.015365703749231715,False
10036.0,49.0,24.0,25.0,1866.0,0.102880658436214,-0.015403573629081947,False
10042.0,49.0,24.0,25.0,1866.0,0.10040160642570281,-0.015460729746444033,False
10046.0,49.0,24.0,25.0,1866.0,0.09881422924901186,-0.015499070055796652,False
10055.0,49.0,24.0,25.0,1866.0,0.09541984732824428,-0.015586034912718205,False
10066.0,49.0,24.0,25.0,1866.0,0.09157509157509157,-0.015693659761456372,False
10070.0,49.0,24.0,25.0,1866.0,0.09025270758122744,-0.015733165512901194,False
10079.0,49.0,24.0,25.0,1866.0,0.08741258741258741,-0.015822784810126583,False
10097.0,49.0,24.0,25.0,1866.0,0.08223684210526316,-0.016005121638924456,False
10138.0,49.0,24.0,25.0,1866.0,0.07246376811594203,-0.01643655489809336,False
10175.0,49.0,24.0,25.0,1866.0,0.06544502617801047,-0.016846361185983826,False
10203.0,49.0,24.0,25.0,1866.0,0.06097560975609756,-0.017170329670329672,False
10323.0,48.0,24.0,24.0,1866.0,0.045283018867924525,-0.017964071856287425,False
10332.0,48.0,24.0,24.0,1866.0,0.04452690166975881,-0.01808590806330068,False
10337.0,48.0,24.0,24.0,1866.0,0.04411764705882353,-0.018154311649016642,False
10339.0,48.0,24.0,24.0,1866.0,0.04395604395604396,-0.01818181818181818,False
10341.0,48.0,24.0,24.0,1866.0,0.043795620437956206,-0.018209408194233688,False
10343.0,48.0,24.0,24.0,1866.0,0.04363636363636364,-0.0182370820668693,False
10349.0,48.0,24.0,24.0,1866.0,0.04316546762589928,-0.0183206106870229,False
10358.0,48.0,24.0,24.0,1866.0,0.04247787610619469,-0.018447348193697154,False
10437.0,49.0,24.0,25.0,1866.0,0.03881987577639751,-0.020458265139116204,False
10457.0,49.0,24.0,25.0,1866.0,0.03765060240963856,-0.020798668885191347,False
10465.0,49.0,24.0,25.0,1866.0,0.03720238095238095,-0.020938023450586266,False
10467.0,49.0,24.0,25.0,1866.0,0.037091988130563795,-0.02097315436241611,False
10470.0,49.0,24.0,25.0,1866.0,0.03692762186115214,-0.021026072329688814,False
10499.0,49.0,24.0,25.0,1866.0,0.03541076487252125,-0.021551724137931036,False
10504.0,49.0,24.0,25.0,1866.0,0.035161744022503515,-0.021645021645021644,False
10510.0,49.0,24.0,25.0,1866.0,0.03486750348675035,-0.02175805047867711,False
10514.0,49.0,24.0,25.0,1866.0,0.03467406380027739,-0.021834061135371178,False
10517.0,49.0,24.0,25.0,1866.0,0.034530386740331494,-0.021891418563922942,False
10525.0,49.0,24.0,25.0,1866.0,0.03415300546448088,-0.02204585537918871,False
10533.0,49.0,24.0,25.0,1866.0,0.033783783783783786,-0.022202486678507993,False
10537.0,49.0,24.0,25.0,1866.0,0.033602150537634407,-0.022281639928698752,False
10542.0,49.0,24.0,25.0,1866.0,0.03337783711615487,-0.022381378692927483,False
10547.0,49.0,24.0,25.0,1866.0,0.033156498673740056,-0.022482014388489208,False
10549.0,49.0,24.0,25.0,1866.0,0.03306878306878307,-0.02252252252252252,False
10553.0,49.0,24.0,25.0,1866.0,0.03289473684210526,-0.022603978300180832,False
10559.0,49.0,24.0,25.0,1866.0,0.03263707571801567,-0.022727272727272728,False
10565.0,49.0,24.0,25.0,1866.0,0.03238341968911917,-0.022851919561243144,False
10570.0,49.0,24.0,25.0,1866.0,0.032175032175032175,-0.02295684113865932,False
10578.0,49.0,24.0,25.0,1866.0,0.03184713375796178,-0.02312673450508788,False
10600.0,50.0,25.0,25.0,1859.0,0.031055900621118012,-0.023719165085388995,False
10633.0,50.0,25.0,25.0,1859.0,0.029832935560859187,-0.024485798237022526,False
10640.0,50.0,25.0,25.0,1859.0,0.029585798816568046,-0.02465483234714004,False
10644.0,50.0,25.0,25.0,1859.0,0.02944640753828033,-0.024752475247524754,False
10706.0,49.0,24.0,25.0,1866.0,0.027382256297918947,-0.026232948583420776,False
10708.0,49.0,24.0,25.0,1866.0,0.0273224043715847,-0.026288117770767613,False
10712.0,49.0,24.0,25.0,1866.0,0.02720348204570185,-0.026399155227032733,False
10715.0,49.0,24.0,25.0,1866.0,0.027114967462039046,-0.026483050847457626,False
10720.0,49.0,24.0,25.0,1866.0,0.02696871628910464,-0.026624068157614485,False
10722.0,49.0,24.0,25.0,1866.0,0.02691065662002153,-0.026680896478121666,False
10729.0,49.0,24.0,25.0,1866.0,0.026709401709401708,-0.026881720430107527,False
10732.0,49.0,24.0,25.0,1866.0,0.026624068157614485,-0.02696871628910464,False
10791.0,48.0,24.0,24.0,1866.0,0.02404809619238477,-0.027649769585253458,False
10798.0,48.0,24.0,24.0,1866.0,0.023880597014925373,-0.027874564459930314,False
10801.0,48.0,24.0,24.0,1866.0,0.023809523809523808,-0.027972027972027972,False
10806.0,48.0,24.0,24.0,1866.0,0.023692003948667325,-0.02813599062133646,False
10814.0,48.0,24.0,24.0,1866.0,0.023506366307541625,-0.028402366863905324,False
10843.0,47.0,23.0,24.0,1881.0,0.022727272727272728,-0.02909090909090909,False
10852.0,47.0,23.0,24.0,1881.0,0.022535211267605635,-0.029411764705882353,False
10859.0,47.0,23.0,24.0,1881.0,0.022388059701492536,-0.029666254635352288,False
10863.0,47.0,23.0,24.0,1881.0,0.022304832713754646,-0.02981366459627329,False
10868.0,47.0,23.0,24.0,1881.0,0.022201665124884366,-0.03,False
10874.0,47.0,23.0,24.0,1881.0,0.02207911683532659,-0.030226700251889168,False
10878.0,47.0,23.0,24.0,1881.0,0.021998166819431713,-0.030379746835443037,False
10884.0,47.0,23.0,24.0,1881.0,0.02187784867821331,-0.030612244897959183,False
10895.0,47.0,23.0,24.0,1881.0,0.021660649819494584,-0.031047865459249677,False
10897.0,47.0,23.0,24.0,1881.0,0.021621621621621623,-0.0311284046692607,False
10943.0,47.0,23.0,24.0,1881.0,0.020761245674740483,-0.03310344827586207,False
10995.0,46.0,23.0,23.0,1881.0,0.01903973509933775,-0.03417533432392273,False
11012.0,46.0,23.0,23.0,1881.0,0.018775510204081632,-0.0350609756097561,False
11031.0,46.0,23.0,23.0,1881.0,0.018488745980707395,-0.03610675039246468,False
11036.0,46.0,23.0,23.0,1881.0,0.018414731785428344,-0.03639240506329114,False
11039.0,46.0,23.0,23.0,1881.0,0.018370607028753993,-0.03656597774244833,False
11044.0,46.0,23.0,23.0,1881.0,0.018297533810660304,-0.03685897435897436,False
11051.0,46.0,23.0,23.0,1881.0,0.01819620253164557,-0.03727714748784441,False
11056.0,46.0,23.0,23.0,1881.0,0.018124507486209612,-0.03758169934640523,False
11059.0,46.0,23.0,23.0,1881.0,0.018081761006289308,-0.03776683087027915,False
11062.0,46.0,23.0,23.0,1881.0,0.01803921568627451,-0.037953795379537955,False
11065.0,46.0,23.0,23.0,1881.0,0.017996870109546165,-0.03814262023217247,False
11099.0,46.0,23.0,23.0,1881.0,0.01753048780487805,-0.040421792618629174,False
11107.0,46.0,23.0,23.0,1881.0,0.017424242424242425,-0.040998217468805706,False
11126.0,46.0,23.0,23.0,1881.0,0.01717699775952203,-0.042435424354243544,False
11128.0,46.0,23.0,23.0,1881.0,0.01715137956748695,-0.04259259259259259,False
11131.0,46.0,23.0,23.0,1881.0,0.01711309523809524,-0.04283054003724395,False
11137.0,46.0,23.0,23.0,1881.0,0.017037037037037038,-0.04331450094161959,False
11146.0,46.0,23.0,23.0,1881.0,0.01692420897718911,-0.044061302681992334,False
11154.0,46.0,23.0,23.0,1881.0,0.016825164594001463,-0.04474708171206226,False
11163.0,46.0,23.0,23.0,1881.0,0.016715116279069766,-0.04554455445544554,False
11170.0,46.0,23.0,23.0,1881.0,0.016630513376717282,-0.04618473895582329,False
11174.0,46.0,23.0,23.0,1881.0,0.01658255227108868,-0.0465587044534413,False
11179.0,46.0,23.0,23.0,1881.0,0.016522988505747127,-0.04703476482617587,False
11185.0,46.0,23.0,23.0,1881.0,0.016452074391988557,-0.047619047619047616,False
11190.0,46.0,23.0,23.0,1881.0,0.01639344262295082,-0.04811715481171548,False
11193.0,46.0,23.0,23.0,1881.0,0.016358463726884778,-0.04842105263157895,False
11196.0,46.0,23.0,23.0,1881.0,0.016323633782824698,-0.048728813559322036,False
11198.0,46.0,23.0,23.0,1881.0,0.01630049610205528,-0.04893617021276596,False
11200.0,46.0,23.0,23.0,1881.0,0.01627742392073602,-0.049145299145299144,False
11203.0,46.0,23.0,23.0,1881.0,0.016242937853107344,-0.04946236559139785,False
11206.0,46.0,23.0,23.0,1881.0,0.01620859760394644,-0.049783549783549784,False
11209.0,46.0,23.0,23.0,1881.0,0.01617440225035162,-0.05010893246187364,False
11213.0,46.0,23.0,23.0,1881.0,0.016129032258064516,-0.05054945054945055,False
11217.0,46.0,23.0,23.0,1881.0,0.016083916083916083,-0.050997782705099776,False
11219.0,46.0,23.0,23.0,1881.0,0.01606145251396648,-0.051224944320712694,False
11229.0,46.0,23.0,23.0,1881.0,0.0159500693481276,-0.05239179954441914,False
11239.0,46.0,23.0,23.0,1881.0,0.01584022038567493,-0.053613053613053616,False
11281.0,45.0,22.0,23.0,1886.0,0.015364061456245824,-0.05912596401028278,False
11289.0,45.0,22.0,23.0,1886.0,0.015282392026578074,-0.06036745406824147,False
11297.0,45.0,22.0,23.0,1886.0,0.01520158625247852,-0.06166219839142091,False
11303.0,45.0,22.0,23.0,1886.0,0.015141540487162607,-0.06267029972752043,False
11399.0,44.0,22.0,22.0,1886.0,0.013622291021671827,-0.08118081180811808,False
11401.0,44.0,22.0,22.0,1886.0,0.013605442176870748,-0.08178438661710037,False
11450.0,42.0,21.0,21.0,1899.0,0.012574850299401197,-0.09170305676855896,False
11457.0,42.0,21.0,21.0,1899.0,0.012522361359570662,-0.0945945945945946,False
11460.0,42.0,21.0,21.0,1899.0,0.0125,-0.0958904109589041,False
11478.0,41.0,20.0,21.0,1910.0,0.012338425381903642,-0.10096153846153846,False
11481.0,41.0,20.0,21.0,1910.0,0.012316715542521995,-0.1024390243902439,False
11498.0,40.0,20.0,20.0,1910.0,0.011614401858304297,-0.10638297872340426,False
11502.0,40.0,20.0,20.0,1910.0,0.011587485515643106,-0.10869565217391304,False
11520.0,38.0,19.0,19.0,1921.0,0.010863350485991996,-0.11046511627906977,False
11523.0,38.0,19.0,19.0,1921.0,0.010844748858447488,-0.11242603550295859,False
11534.0,37.0,18.0,19.0,1937.0,0.010746606334841629,-0.11242603550295859,False
11563.0,34.0,17.0,17.0,1951.0,0.009413067552602437,-0.11724137931034483,False
11570.0,33.0,16.0,17.0,1969.0,0.009325287986834888,-0.11643835616438356,False
11589.0,31.0,15.0,16.0,1993.0,0.008658008658008658,-0.1103448275862069,False
11592.0,31.0,15.0,16.0,1993.0,0.00864397622906537,-0.11267605633802817,False
11606.0,30.0,15.0,15.0,1993.0,0.00804289544235925,-0.1171875,False
11620.0,29.0,14.0,15.0,2005.0,0.007966011683483803,-0.12295081967213115,False
11646.0,27.0,13.0,14.0,2013.0,0.007322175732217573,-0.13861386138613863,False
11655.0,26.0,13.0,13.0,2013.0,0.00676730869338886,-0.14130434782608695,False
11660.0,25.0,12.0,13.0,2028.0,0.006735751295336788,-0.1326530612244898,False
11672.0,23.0,11.0,12.0,2045.0,0.006166495375128468,-0.12121212121212122,False
11681.0,22.0,11.0,11.0,2045.0,0.005626598465473146,-0.12222222222222222,False
11695.0,20.0,10.0,10.0,2057.0,0.0050735667174023336,-0.11627906976744186,False
11704.0,19.0,9.0,10.0,2071.0,0.005037783375314861,-0.11627906976744186,False
11709.0,18.0,9.0,9.0,2071.0,0.004522613065326633,-0.1111111111111111,False
11717.0,17.0,8.0,9.0,2087.0,0.004502251125562781,-0.10227272727272728,False
11748.0,14.0,7.0,7.0,2112.0,0.00343811394891945,-0.09210526315789473,False
11750.0,14.0,7.0,7.0,2112.0,0.0034347399411187437,-0.0945945945945946,False
11752.0,14.0,7.0,7.0,2112.0,0.003431372549019608,-0.09722222222222222,False
11759.0,13.0,6.0,7.0,2133.0,0.003416300634455832,-0.08333333333333333,False
11761.0,13.0,6.0,7.0,2133.0,0.0034129692832764505,-0.08536585365853659,False
